ACCTTYPE,IMPDESCRIPTION,EXT CONDITION,INT CONDITION,IMPQUALITY,AYB,EYB,IMPNETSF,BEDROOMCOUNT,BATHCOUNT,MaxOfCURR ACT,ECONOMICAREACODE
Residential,Single Family Dwelling,Average,,Average,1984,1984,1808.0,3.0,2.0,1131340,6
Residential,Single Family Dwelling,Very Good,Very Good,Good,2001,2001,2480.0,4.0,5.0,2325330,6
Residential,CONVENTION,Average,,Average,1996,1998,2208.0,3.0,3.0,1216100,6
Residential,RANCH,Average,,Fair,1980,1980,1176.0,3.0,3.0,868170,6
Residential,Single Family Dwelling,Average,,Fair,1981,1981,1176.0,3.0,2.0,790030,6
Residential,Single Family Dwelling,Excellent,Excellent,Average,2020,2020,,3.0,3.0,1550700,6
Residential,Single Family Dwelling,Average,,Average Plus,1999,1999,2005.0,3.0,3.0,1281200,6
Residential,Single Family Dwelling,Very Good,Good,Average,1982,2000,,4.0,3.0,1336940,6
Residential,Single Family Dwelling,Excellent,Excellent,Very Good,2018,2018,0.0,3.0,5.0,4065290,6
Residential,Single Family Dwelling,Good,,Average,1994,1994,2928.0,4.0,3.0,1370160,6
Residential,Single Family Dwelling,Good,Good,Average,2004,2004,1805.0,3.0,2.0,1402530,6
Residential,LOG HOME,Average,,Good,2006,2006,1976.0,3.0,2.0,1113100,6
Residential,Single Family Dwelling,Average,Average,Average,1995,1995,768.0,1.0,1.0,843980,6
Residential,Single Family Dwelling,Good,Good,Good,1990,2002,3601.0,3.0,3.0,1455520,6
Residential,CONVENTION,Average,,Good,1992,1992,3836.0,4.0,4.0,1380270,6
Residential,Single Family Dwelling,Excellent,,Good,2023,2024,4716.0,5.0,5.0,972390,6
Residential,LOG HOME,Average,,Good,1995,1995,3705.0,4.0,4.0,1364760,6
Residential,Single Family Dwelling,Average,,Good,1987,1988,3923.0,4.0,5.0,1429730,6
Residential,Single Family Dwelling,Average,,Good,1988,1988,4431.0,1.0,2.0,1443100,6
Residential,LOG HOME,Average,,Good,1993,1993,3887.0,4.0,4.0,1361260,6
Residential,Single Family Dwelling,Average,,Fair,1989,1989,1221.0,2.0,2.0,649220,6
Residential,Single Family Dwelling,Average,Average,Average,1989,1993,1560.0,3.0,2.0,923390,6
Residential,Single Family Dwelling,Excellent,,Good Plus,2023,2024,3243.0,3.0,3.0,1012780,6
Residential,CONVENTION,Average,,Average,1999,1999,2845.0,3.0,3.0,1035440,6
Residential,CONVENTION,Average,,Fair,1990,1990,1625.0,3.0,2.0,649220,6
Residential,Single Family Dwelling,Good,Good,Good,1995,2004,3220.0,5.0,4.0,1562890,6
Residential,CONVENTION,Average,,Average,1989,1989,1456.0,2.0,2.0,805450,6
Residential,Single Family Dwelling,Good,Good,Good Plus,2007,2011,3926.0,4.0,4.0,2029340,6
Residential,Single Family Dwelling,Average,,Average Plus,1993,1993,1793.0,3.0,2.0,1040820,6
Residential,Single Family Dwelling,Average,,Average,1992,2010,1222.0,3.0,2.0,762110,6
Residential,Single Family Dwelling,Good,,Average Plus,2008,2008,2468.0,3.0,3.0,1284910,6
Residential,CONVENTION,Average,,Average,2001,2001,3377.0,5.0,5.0,1083260,6
Residential,Single Family Dwelling,Average,Average,Fair,1985,1994,1403.0,1.0,1.0,977790,6
Residential,Single Family Dwelling,Average,Good,Good,1993,2000,3144.0,4.0,3.0,1338350,6
Residential,ONE / KIND,Average,,Good,2005,2005,2688.0,2.0,3.0,1837430,6
Residential,Single Family Dwelling,Average,,Fair,1957,1969,768.0,2.0,0.0,185810,8
Residential,Single Family Dwelling,Average,,Fair,1932,1979,,1.0,1.0,237560,8
Residential,SUMMER SFR,Average,,Fair,1965,1992,1322.0,2.0,1.0,310000,8
Residential,Single Family Dwelling,Average,,Fair,1956,1969,816.0,2.0,1.0,195040,8
Residential,SUMMER SFR,Average,,Fair,1967,1979,993.0,2.0,1.0,234730,8
Residential,Single Family Dwelling,Average,Average,Fair,1951,1980,1210.0,2.0,2.0,275820,8
Residential,Single Family Dwelling,Average,,Fair,1967,1967,945.0,1.0,1.0,218260,8
Residential,Single Family Dwelling,Average,,Fair,1952,1967,768.0,2.0,1.0,184890,8
Residential,Single Family Dwelling,Average,,Fair,1968,1968,576.0,1.0,1.0,147240,8
Residential,SUMMER SFR,Average,,Fair,1967,1997,1231.0,1.0,1.0,300330,8
Residential,Single Family Dwelling,Average,,Fair,1951,1966,576.0,1.0,1.0,146530,8
Residential,Single Family Dwelling,Average,,Fair,1956,1991,1293.0,3.0,2.0,303170,8
Residential,Single Family Dwelling,Average,Average,Fair,1952,1966,580.0,1.0,1.0,147340,8
Residential,Single Family Dwelling,Good,Good,Fair,1957,1980,1034.0,1.0,1.0,267550,8
Residential,Single Family Dwelling,Average,,Average,1962,2001,,5.0,2.0,1223130,6
Residential,Single Family Dwelling,Very Good,Very Good,Very Good,2008,2008,3260.0,2.0,3.0,4421020,6
Residential,CONVENTION,Average,,Very Good,2004,2004,4366.0,4.0,6.0,3409420,6
Residential,CONVENTION,Average,,Fair,1985,1985,1876.0,3.0,3.0,752860,6
Residential,CONVENTION,Average,,Fair,1978,1984,2386.0,4.0,3.0,816210,6
Residential,Single Family Dwelling,Good,,Average,1994,1999,3484.0,5.0,6.0,1272570,6
Residential,CONVENTION,Good,,Good,1975,2015,3517.0,4.0,4.0,1739610,6
Residential,Single Family Dwelling,Very Good,Average,Good,1971,2000,3150.0,5.0,5.0,1808170,6
Residential,Single Family Dwelling,Very Good,Very Good,Average,2016,2016,1206.0,2.0,2.0,1057860,6
Residential,Single Family Dwelling,Average,,Average,1975,1975,1560.0,3.0,2.0,918090,6
Residential,Single Family Dwelling,Average,Average,Average,1991,1992,2532.0,3.0,2.0,576270,6
Residential,Single Family Dwelling,Very Good,Very Good,Very Good,2005,2005,3916.0,4.0,4.0,1888080,6
Residential,Single Family Dwelling,Good,,Average,1974,2009,,3.0,2.0,1017330,6
Residential,CONVENTION,Average,,Average,2004,2004,2724.0,4.0,3.0,1050030,6
Residential,Single Family Dwelling,Average,,Average Plus,1976,1977,1604.0,2.0,2.0,1162050,6
Residential,CONVENTION,Average,,Fair,1976,1984,1796.0,3.0,3.0,876670,6
Residential,Single Family Dwelling,Average,,Fair,1974,1974,,4.0,4.0,826490,6
Residential,LOG HOME,Average,,Fair,1965,1974,1228.0,3.0,2.0,642220,6
Residential,CONVENTION,Average,,Average,2004,2004,1800.0,3.0,2.0,937380,6
Residential,Single Family Dwelling,Average,Good,Average,2013,2013,1567.0,3.0,2.0,665570,6
Residential,CONVENTION,Average,,Average,1995,1995,2486.0,3.0,3.0,1018170,6
Residential,Single Family Dwelling,Very Good,Very Good,Good,2012,2012,2128.0,3.0,3.0,1597970,6
Residential,Single Family Dwelling,Average,,Fair,1978,1978,1514.0,,2.0,758010,6
Residential,Single Family Dwelling,Average,,Average,1984,1984,1680.0,3.0,2.0,909070,6
Residential,Single Family Dwelling,Average,,Average,1959,1984,2083.0,3.0,3.0,1234780,6
Residential,Single Family Dwelling,Average,,Average,1984,1984,2316.0,0.0,2.0,1270090,6
Residential,Single Family Dwelling,Average,,Average,1987,1987,1140.0,2.0,2.0,988940,6
Residential,Single Family Dwelling,Average,,Fair,1959,1965,1092.0,3.0,2.0,807650,6
Residential,Single Family Dwelling,Average,Average,Average,1958,1997,3092.0,4.0,4.0,1401390,6
Residential,SUMMER SFR,Average,,Fair,1958,1958,2568.0,4.0,4.0,1050580,6
Residential,CONVENTION,Average,,Fair,1980,1980,2548.0,2.0,2.0,1300410,6
Residential,Single Family Dwelling,Good,Good,Average,2006,2010,1462.0,2.0,3.0,966740,8
Residential,CABIN,Average,,Low,1890,1931,448.0,0.0,1.0,96940,8
Residential,Single Family Dwelling,Minimum,,Poor,1892,1955,630.0,0.0,0.0,47360,8
Residential,Single Family Dwelling,Average,,Low,1970,1970,820.0,0.0,0.0,97000,8
Residential,A FRAME,Average,,Average,1974,1974,1456.0,2.0,1.0,373070,8
Residential,SUMMER SFR,Average,,Low,2005,2005,490.0,1.0,0.0,131030,8
Residential,CABIN,Below Average,,Low,1900,1950,1045.0,3.0,1.0,157510,8
Residential,CABIN,Average,,Fair,1980,1980,1466.0,2.0,2.0,336900,8
Residential,LOG HOME,Average,,Average,1982,1982,1312.0,2.0,1.0,365090,8
Residential,CABIN,Average,,Low,1959,1959,1080.0,1.0,0.0,231810,8
Residential,SUMMER SFR,Average,,Average,1971,1977,1602.0,2.0,2.0,740590,8
Residential,CABIN,Average,,Fair,1970,1983,817.0,1.0,0.0,122090,8
Residential,CABIN,Average,,Low,1969,1969,780.0,0.0,0.0,92960,8
Residential,A FRAME,Average,,Low,1971,1971,840.0,1.0,1.0,155800,8
Residential,CABIN,Average,,Fair,1969,1969,560.0,0.0,0.0,86590,8
Residential,CABIN,Minimum,,Poor,1987,1987,564.0,0.0,0.0,47310,8
Residential,SUMMER SFR,Average,,Fair,1981,1981,880.0,1.0,1.0,275770,8
Residential,CABIN,Average,,Low Plus,1988,1988,480.0,1.0,0.0,116890,8
Residential,Single Family Dwelling,Good,Average,Fair,2006,2006,0.0,1.0,1.0,164370,8
Residential,CABIN,Below Average,,Low,1953,1953,600.0,1.0,0.0,58200,8
Residential,CABIN,Average,,Low,1967,1967,575.0,0.0,0.0,72480,8
Residential,Single Family Dwelling,Average,,Low,1965,1956,1275.0,2.0,1.0,120380,8
Residential,CABIN,Average,,Low,1999,1999,747.0,,,175800,8
Residential,LOG HOME,Average,,Good,1981,1981,1793.0,3.0,3.0,830560,8
Residential,Single Family Dwelling,Good,Good,Average,1977,1987,1500.0,2.0,3.0,735360,8
Residential,Single Family Dwelling,Average,Average,Average,1926,1980,1610.0,3.0,2.0,678130,8
Residential,CABIN,Average,,Fair,1998,1998,720.0,3.0,0.0,260590,8
Residential,CABIN,Average,,Fair,1992,1992,920.0,1.0,0.0,298230,8
Residential,CABIN,Average,,Low,1994,1994,880.0,2.0,1.0,239300,8
Residential,LOG HOME,Average,,Average,1995,1995,1708.0,3.0,2.0,808520,8
Residential,LOG HOME,Average,,Average,1997,1997,1952.0,4.0,3.0,1068720,8
Residential,Single Family Dwelling,Excellent,Excellent,Average Plus,2020,2020,1777.0,4.0,3.0,1704490,8
Residential,SUMMER SFR,Average,Average,Fair,1975,1975,1197.0,3.0,1.0,346270,8
Residential,SUMMER SFR,Average,,Fair,1972,1972,832.0,2.0,1.0,256700,8
Residential,SUMMER SFR,Average,,Fair,1985,1985,525.0,2.0,1.0,184990,8
Residential,SUMMER SFR,Average,,Fair,1995,1995,729.0,2.0,0.0,251220,8
Residential,Single Family Dwelling,Good,,Average,2011,2011,1156.0,2.0,3.0,758810,8
Residential,Single Family Dwelling,Average,,Fair,1987,1987,880.0,1.0,0.0,292210,8
Residential,Single Family Dwelling,Average,,Average,2008,2008,600.0,1.0,1.0,288330,8
Residential,SUMMER SFR,Below Average,,Low,1993,1993,1088.0,2.0,2.0,248330,8
Residential,SUMMER SFR,Average,,Fair,1995,1995,1056.0,1.0,1.0,350420,8
Residential,CONVENTION,Average,,Fair,2008,2008,608.0,1.0,1.0,287800,8
Residential,Single Family Dwelling,Below Average,Below Average,Low,1988,1988,861.0,0.0,1.0,189930,8
Residential,XFOB SHELL IMPROVEMENT,Average,,Fair,1999,1999,0.0,,0.0,78800,8
Residential,Single Family Dwelling,Good,Good,Fair Plus,1995,1995,672.0,1.0,1.0,316420,8
Residential,Single Family Dwelling,Average,Average,Fair,1995,1995,1152.0,2.0,1.0,496620,8
Residential,Single Family Dwelling,Below Average,Below Average,Fair Plus,2007,2007,2112.0,3.0,2.0,675560,8
Residential,Single Family Dwelling,Average,,Fair,1996,1996,1125.0,1.0,1.0,370570,8
Residential,Single Family Dwelling,Average,Average,Average,2008,2008,0.0,3.0,2.0,404400,8
Residential,CONVENTION,Average,Average,Average,1996,1996,1576.0,3.0,2.0,615700,8
Residential,CONVENTION,Average,,Average Plus,1998,2003,1456.0,3.0,3.0,794040,8
Residential,Single Family Dwelling,Good,Good,Average Plus,2015,2015,616.0,1.0,1.0,391360,8
Residential,Single Family Dwelling,Good,Good,Average,2008,2008,1285.0,2.0,1.0,583280,8
Residential,Single Family Dwelling,Average,Average,Low,2008,2008,708.0,1.0,1.0,236630,8
Residential,Single Family Dwelling,Excellent,Excellent,Very Good,2019,2019,1911.0,1.0,3.0,946040,8
Residential,Single Family Dwelling,Average,,Average,1996,1997,2447.0,1.0,2.0,812830,8
Residential,Single Family Dwelling,Average,Average,Average,2005,2005,1820.0,2.0,2.0,359310,8
Residential,Single Family Dwelling,Good,,Low,2017,2017,314.0,,1.0,152500,8
Residential,LOG HOME,Average,,Fair,1995,1995,1852.0,2.0,1.0,529640,8
Residential,SUMMER SFR,Minimum,Minimal,Low,1983,1983,356.0,0.0,0.0,55430,8
Residential,SUMMER SFR,Average,,Fair,1999,1999,835.0,1.0,1.0,297020,8
Residential,Yurt,Average,,Low,2013,2013,201.0,,,178400,8
Residential,Single Family Dwelling,Average,Average,Average,1993,1993,1975.0,3.0,2.0,724600,8
Residential,CABIN,Average,,Fair,1993,1993,627.0,1.0,0.0,254940,8
Residential,Single Family Dwelling,Average,,Average,2005,2005,1862.0,2.0,3.0,822330,8
Residential,A FRAME,Average,,Low,1997,1997,400.0,0.0,0.0,129380,8
Residential,SUMMER SFR,Average,,Low,1985,1985,1200.0,2.0,1.0,295150,8
Residential,CONVENTION,Average,,Average,1999,1999,1489.0,3.0,1.0,592390,8
Residential,Single Family Dwelling,Excellent,,Fair,2024,2024,1271.0,2.0,1.0,84320,8
Residential,Single Family Dwelling,Average,Good,Average,1995,2000,1654.0,2.0,1.0,682670,8
Residential,Single Family Dwelling,Average,,Average,1994,1997,3043.0,3.0,1.0,965910,8
Residential,EC 8 MANUFACT PURGED/ MSO,Average,,Good,2000,2000,1188.0,3.0,2.0,202700,8
Residential,Single Family Dwelling,Excellent,,Average,2022,2022,3040.0,4.0,3.0,173050,8
Residential,Single Family Dwelling,Good,Good,Average Plus,2013,2013,1113.0,2.0,2.0,552250,8
Residential,Single Family Dwelling,Excellent,Good,Average,2012,2012,1370.0,2.0,2.0,652170,8
Residential,Single Family Dwelling,Very Good,,Fair,2017,2017,906.0,2.0,0.0,224140,8
Residential,SUMMER SFR,Average,,Fair,2002,2002,1302.0,2.0,2.0,595740,8
Residential,Single Family Dwelling,Average,,Average,1998,2010,2019.0,2.0,4.0,1047440,8
Residential,CONVENTION,Average,,Fair,1996,1996,860.0,2.0,1.0,425200,8
Residential,Single Family Dwelling,Average,,Fair,2018,2018,512.0,1.0,1.0,262290,8
Residential,CONVENTION,Average,,Average,1996,1996,864.0,2.0,1.0,527250,8
Residential,CONVENTION,Average,,Average,2003,2003,1569.0,0.0,1.0,802940,8
Residential,Single Family Dwelling,Good,Average,Average Plus,1998,1998,1806.0,2.0,3.0,1084360,8
Residential,Single Family Dwelling,Average,Average,Average,1993,1993,1228.0,2.0,3.0,694930,8
Residential,Single Family Dwelling,Average,Good,Average Plus,1995,1995,1591.0,2.0,2.0,572240,8
Residential,Single Family Dwelling,Below Average,,Low,2000,2000,225.0,1.0,1.0,68970,8
Residential,Summer SFR,Good,Good,Average,2003,2007,1326.0,3.0,2.0,943090,8
Residential,Single Family Dwelling,Average,,Average,1982,1982,1266.0,2.0,1.0,451580,8
Residential,CONVENTION,Below Average,,Low,1991,1991,1024.0,1.0,1.0,227930,8
Residential,Single Family Dwelling,Average,Average,Average,2000,2000,1686.0,3.0,2.0,793300,8
Residential,Single Family Dwelling,Good,Good,Fair,2011,2011,880.0,2.0,1.0,366510,8
Residential,Single Family Dwelling,Average,Average,Fair,1992,1992,1314.0,3.0,1.0,379180,8
Residential,Single Family Dwelling,Average,,Fair,1994,1994,1204.0,1.0,1.0,323310,8
Residential,Single Family Dwelling,Average,Average,Average,1994,1994,2172.0,3.0,3.0,801700,8
Residential,CONVENTION,Average,Average,Average,2005,2005,2059.0,2.0,2.0,825090,8
Residential,Single Family Dwelling,Excellent,,Average Plus,2023,2023,1409.0,2.0,2.0,1164320,8
Residential,Single Family Dwelling,Average,,Average,1997,1997,1691.0,2.0,3.0,684920,8
Residential,SUMMER SFR,Average,,Fair,1994,1996,784.0,1.0,1.0,483380,8
Residential,Single Family Dwelling,Below Average,,Fair,1994,1994,1788.0,1.0,1.0,458220,8
Residential,CONVENTION,Average,Average,Average,2002,2002,1440.0,3.0,2.0,609290,8
Residential,Single Family Dwelling,Average,Average,Average,1982,1982,0.0,2.0,2.0,671380,8
Residential,CONVENTION,Good,,Average Plus,1992,1996,1644.0,3.0,4.0,1012510,8
Residential,CABIN,Good,Good,Average Plus,2008,2008,1112.0,1.0,2.0,519560,8
Residential,Single Family Dwelling,Excellent,,Average,2024,2024,744.0,2.0,2.0,426000,8
Residential,COL/VICTOR,Average,,Average,1983,1983,1594.0,0.0,2.0,561840,8
Residential,CONVENTION,Average,,Fair,1988,1988,1120.0,2.0,1.0,355800,8
Residential,CONVENTION,Below Average,,Fair,1913,1961,1096.0,3.0,1.0,258520,8
Residential,Single Family Dwelling,Excellent,Excellent,Average,2021,2022,1048.0,2.0,2.0,713780,8
Residential,Single Family Dwelling,Average,Average,Average,2002,2002,674.0,2.0,1.0,300310,8
Residential,Single Family Dwelling,Very Good,Very Good,Fair,2011,2011,0.0,2.0,1.0,429070,8
Residential,CONVENTION,Average,,Fair Plus,1981,1988,1280.0,4.0,2.0,637260,8
Residential,Single Family Dwelling,Good,Good,Average Plus,1995,1998,2110.0,3.0,3.0,958180,8
Residential,Single Family Dwelling,Average,Average,Average,1980,1985,1646.0,2.0,2.0,590450,8
Residential,CONVENTION,Average,,Fair Plus,1997,1997,1344.0,3.0,3.0,544620,8
Residential,Single Family Dwelling,Average,,Fair Plus,1980,1990,1612.0,2.0,1.0,536590,8
Residential,CONVENTION,Average,,Average,1996,2001,1344.0,3.0,2.0,572560,8
Residential,Single Family Dwelling,Average,Average,Fair,2006,2006,480.0,1.0,1.0,257830,8
Residential,Single Family Dwelling,Below Average,Below Average,Fair,1969,1969,2191.0,4.0,2.0,466100,8
Residential,Single Family Dwelling,Average,,Average,2006,2006,1742.0,3.0,4.0,890300,8
Residential,SPLIT-LEVL,Average,,Fair,1993,1998,1865.0,2.0,2.0,608820,8
Residential,Single Family Dwelling,Average,Average,Average,1998,2008,2033.0,3.0,3.0,853760,8
Residential,CONVENTION,Average,,Fair,1999,1999,1320.0,2.0,1.0,428440,8
Residential,CONVENTION,Average,,Average,1984,1986,2000.0,3.0,2.0,771080,8
Residential,Single Family Dwelling,Average,Average,Average,1965,1982,1800.0,3.0,2.0,613690,8
Residential,CONVENTION,Average,,Fair,1993,2002,1451.0,2.0,2.0,484470,8
Residential,CONVENTION,Average,,Average,1995,1995,804.0,2.0,1.0,344990,8
Residential,CONVENTION,Average,,Average,2005,2007,1258.0,1.0,1.0,682730,8
Residential,Single Family Dwelling,Average,,Average,1989,1989,1880.0,3.0,2.0,659800,8
Residential,Single Family Dwelling,Average,Average,Average,2009,2006,2216.0,3.0,2.0,1030790,8
Residential,LOG HOME,Good,,Good,2008,2008,2218.0,2.0,3.0,1198200,8
Residential,CONVENTION,Average,,Average,1985,1985,1008.0,2.0,1.0,380330,8
Residential,Single Family Dwelling,Average,,Average,2003,2005,2064.0,3.0,2.0,752710,8
Residential,Single Family Dwelling,Average,,Average,1984,1984,0.0,2.0,1.0,655600,8
Residential,Single Family Dwelling,Excellent,,Good,2023,2023,1904.0,2.0,4.0,786200,8
Residential,Single Family Dwelling,Average,Average,Average,1993,1993,2157.0,1.0,2.0,722790,8
Residential,CONVENTION,Good,,Fair,1986,2000,1610.0,2.0,2.0,605660,8
Residential,Single Family Dwelling,Average,Average,Average,1992,1992,1946.0,2.0,3.0,1010730,6
Residential,Single Family Dwelling,Average,Average,Fair,1975,1975,1120.0,2.0,1.0,267530,8
Residential,A FRAME,Average,,Fair,1980,1983,1094.0,2.0,1.0,242340,8
Residential,A FRAME,Average,,Fair,1984,1984,800.0,1.0,1.0,189330,8
Residential,Single Family Dwelling,Average,Average,Fair,1996,1996,1568.0,4.0,2.0,379740,8
Residential,Single Family Dwelling,Average,Average,Average,1979,1979,2090.0,4.0,3.0,475980,8
Residential,CONVENTION,Average,Average,Fair,1976,1976,1120.0,2.0,1.0,280200,8
Residential,CONVENTION,Average,Average,Fair,1983,1983,1248.0,2.0,2.0,342120,8
Residential,CONVENTION,Average,Average,Fair,1975,1975,1021.0,2.0,1.0,248440,8
Residential,Single Family Dwelling,Average,,Fair,1978,1978,748.0,1.0,1.0,195430,8
Residential,Single Family Dwelling,Average,Average,Average,1998,1998,2088.0,3.0,2.0,852990,8
Residential,SUMMER SFR,Below Average,,Fair,1975,1989,724.0,1.0,0.0,158400,8
Residential,Single Family Dwelling,Average,,Low Plus,1986,1986,1360.0,2.0,2.0,307870,8
Residential,Single Family Dwelling,Average,Average,Fair,1974,1974,1178.0,3.0,3.0,301110,8
Residential,SUMMER SFR,Below Average,,Fair,1976,1976,934.0,2.0,1.0,190750,8
Residential,Single Family Dwelling,Average,,Fair,1953,1980,1190.0,1.0,1.0,285120,8
Residential,CONVENTION,Average,,Fair,1977,1977,1248.0,3.0,1.0,293440,8
Residential,CONVENTION,Below Average,,Fair,1980,1980,960.0,2.0,1.0,192090,8
Residential,CONVENTION,Average,Average,Fair,1991,1991,976.0,2.0,1.0,290390,8
Residential,SUMMER SFR,Very Good,Good,Average,1910,1980,1410.0,3.0,2.0,514130,8
Residential,Single Family Dwelling,Good,Good,Average,1995,1995,1438.0,1.0,1.0,456150,8
Residential,Single Family Dwelling,Excellent,,Good,2023,2023,2564.0,3.0,3.0,1892220,8
Residential,A FRAME,Average,Average,Fair,1981,1981,936.0,2.0,1.0,216840,8
Residential,CONVENTION,Average,Average,Fair,1979,1982,1227.0,2.0,1.0,294130,8
Residential,Single Family Dwelling,Average,,Fair,1978,1978,1526.0,0.0,2.0,420370,8
Residential,Single Family Dwelling,Average,Good,Average,1996,1996,1674.0,2.0,1.0,537730,8
Residential,Single Family Dwelling,Average,,Average,1994,2000,2147.0,3.0,3.0,634710,8
Residential,EC 8 MANUFACT PURGED/ MSO,Average,,Good,1977,1990,1344.0,3.0,2.0,281300,8
Residential,CONVENTION,Average,,Average,2003,2003,1688.0,3.0,2.0,561370,8
Residential,SUMMER SFR,Average,,Average,1987,1987,1595.0,2.0,1.0,465790,8
Residential,CONVENTION,Below Average,Average,Average,1987,1987,1854.0,2.0,2.0,430690,8
Residential,Single Family Dwelling,Average,,Fair,1979,1979,1056.0,2.0,1.0,232180,8
Residential,Manufactured Housing,Below Average,Below Average,Average,1975,1975,1501.0,3.0,1.5,242660,8
Residential,CONVENTION,Average,Average,Average,1982,1982,1078.0,2.0,1.0,311990,8
Residential,A FRAME,Below Average,,Fair,1984,1987,2928.0,6.0,6.0,470450,8
